Event,EventDate,EventURL,Round,Player1,Player1Avg,Player2,Player2Avg,ScoreRaw,Player1Score,Player2Score,Winner
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 32,Denis Ovens,,Reg Harding,,0 V 0,0.0,0.0,draw
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 32,Al Hedman,,Les Hodkinson,,0 V 0,0.0,0.0,draw
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 32,John Lowe,,Alan Green,,0 V 0,0.0,0.0,draw
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 32,John Part,,Phil Taylor,,0 V 0,0.0,0.0,draw
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 32,Colin Lloyd,,Andy Smith,,0 V 0,0.0,0.0,draw
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 32,Peter Manley,,Chris Kenny,,0 V 0,0.0,0.0,draw
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 32,Ronnie Baxter,,Mick Manning,,0 V 0,0.0,0.0,draw
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 32,Mark Dudbridge,,Dave Askew,,0 V 0,0.0,0.0,draw
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 32,Lionel Sams,,Steve Beaton,,0 V 0,0.0,0.0,draw
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 16,Dennis Smith,,Mark Holden,,5 V 2,5.0,2.0,Dennis Smith
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 16,Roland Scholten,,Simon Laws,,5 V 1,5.0,1.0,Roland Scholten
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 16,Wayne Mardle,,Steve Johnson,,5 V 2,5.0,2.0,Wayne Mardle
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 16,Denis Ovens,,Richie Burnett,,5 V 4,5.0,4.0,Denis Ovens
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 16,Al Hedman,,John Lowe,,5 V 0,5.0,0.0,Al Hedman
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 16,John Part,,Colin Lloyd,,5 V 2,5.0,2.0,John Part
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 16,Peter Manley,,Ronnie Baxter,,5 V 3,5.0,3.0,Peter Manley
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Last 16,Mark Dudbridge,,Lionel Sams,,5 V 2,5.0,2.0,Mark Dudbridge
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Quarter Final,Mark Dudbridge,,Peter Manley,,5 V 4,5.0,4.0,Mark Dudbridge
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Quarter Final,Denis Ovens,,Dennis Smith,,5 V 2,5.0,2.0,Denis Ovens
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Quarter Final,Wayne Mardle,,Roland Scholten,,5 V 2,5.0,2.0,Wayne Mardle
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Quarter Final,John Part,,Al Hedman,,5 V 1,5.0,1.0,John Part
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Semi Final,Mark Dudbridge,,Denis Ovens,,2 V 1,2.0,1.0,Mark Dudbridge
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Semi Final,John Part,,Wayne Mardle,,2 V 1,2.0,1.0,John Part
UK Open South West Regional Final,15/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=932&tna=UK Open South West Regional Final&eda=15/02/2003,Final,John Part,,Mark Dudbridge,,2 V 0,2.0,0.0,John Part
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Dick Koster,,Jean Paul van Acker,,3 V 2,3.0,2.0,Dick Koster
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Jarkko Komula,,Pascal Rabau,,3 V 2,3.0,2.0,Jarkko Komula
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Johnny Petermans,,John Walton,,3 V 1,3.0,1.0,Johnny Petermans
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Ted Hankey,,Eric Ebben,,3 V 2,3.0,2.0,Ted Hankey
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Tomas Seyler,,Daniel Brouwer,,3 V 0,3.0,0.0,Tomas Seyler
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,James Wade,,Tony Martin,,3 V 1,3.0,1.0,James Wade
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Reinier Schouten,,Vincent van der Voort,,3 V 1,3.0,1.0,Reinier Schouten
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Raymond van Barneveld,,Colin Lloyd,,3 V 1,3.0,1.0,Raymond van Barneveld
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Paul Holloway,,Eerko de Vries,,3 V 2,3.0,2.0,Paul Holloway
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Peter Nederlof,,Tony O'Shea,,3 V 2,3.0,2.0,Peter Nederlof
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Terry Jenkins,,Brian Buur,,3 V 0,3.0,0.0,Terry Jenkins
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Tony Eccles,,Mark Hollyoake,,3 V 1,3.0,1.0,Tony Eccles
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Jan van der Rassel,,Mingus Manahutu,,3 V 0,3.0,0.0,Jan van der Rassel
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Shaun Greatbatch,,Bob Taylor,,3 V 1,3.0,1.0,Shaun Greatbatch
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Roland Scholten,,Braulio Roncero,,3 V 1,3.0,1.0,Roland Scholten
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 32,Andy Smith,,Martin Adams,,3 V 2,3.0,2.0,Andy Smith
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 16,Jarkko Komula,,Dick Koster,,3 V 1,3.0,1.0,Jarkko Komula
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 16,Ted Hankey,,Johnny Petermans,,3 V 2,3.0,2.0,Ted Hankey
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 16,James Wade,,Tomas Seyler,,3 V 0,3.0,0.0,James Wade
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 16,Raymond van Barneveld,,Reinier Schouten,,3 V 1,3.0,1.0,Raymond van Barneveld
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 16,Peter Nederlof,,Paul Holloway,,3 V 0,3.0,0.0,Peter Nederlof
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 16,Terry Jenkins,,Tony Eccles,,3 V 2,3.0,2.0,Terry Jenkins
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 16,Jan van der Rassel,,Shaun Greatbatch,,3 V 0,3.0,0.0,Jan van der Rassel
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Last 16,Roland Scholten,,Andy Smith,,3 V 1,3.0,1.0,Roland Scholten
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Quarter Final,Ted Hankey,86.61,Jarkko Komula,88.44,3 V 1,3.0,1.0,Ted Hankey
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Quarter Final,Raymond van Barneveld,96.87,James Wade,95.10,3 V 1,3.0,1.0,Raymond van Barneveld
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Quarter Final,Peter Nederlof,83.49,Terry Jenkins,60.99,3 V 0,3.0,0.0,Peter Nederlof
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Quarter Final,Roland Scholten,95.43,Jan van der Rassel,90.72,3 V 1,3.0,1.0,Roland Scholten
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Semi Final,Ted Hankey,106.35,Raymond van Barneveld,107.61,2 V 0,2.0,0.0,Ted Hankey
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Semi Final,Roland Scholten,90.87,Peter Nederlof,79.95,2 V 0,2.0,0.0,Roland Scholten
Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=768&tna=Dutch Open&eda=09/02/2003,Final,Ted Hankey,93.87,Roland Scholten,81.87,3 V 0,3.0,0.0,Ted Hankey
Womens Dutch Open,09/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=5834&tna=Womens Dutch Open&eda=09/02/2003,,,,,,V,,,
Eastbourne Pro,02/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=2167&tna=Eastbourne Pro&eda=02/02/2003,Final,Roland Scholten,,Ronnie Baxter,,0 V 0,0.0,0.0,draw
PDC Eastbourne Open,01/02/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=2160&tna=PDC Eastbourne Open&eda=01/02/2003,Final,Peter Manley,,Phil Taylor,,0 V 0,0.0,0.0,draw
German Gold Cup,26/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=1416&tna=German Gold Cup&eda=26/01/2003,Final,Mensur Suljovic,,Jyhan Artut,,0 V 0,0.0,0.0,draw
Womens World Championship,14/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=817&tna=Womens World Championship&eda=14/01/2003,Quarter Final,Anne Kirk,70.71,Gaynor Williams,60.99,2 V 0,2.0,0.0,Anne Kirk
Womens World Championship,14/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=817&tna=Womens World Championship&eda=14/01/2003,Quarter Final,Francis Hoenselaar,74.88,Karin Krappen,71.19,2 V 1,2.0,1.0,Francis Hoenselaar
Womens World Championship,14/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=817&tna=Womens World Championship&eda=14/01/2003,Quarter Final,Mieke de Boer,68.37,Linda Rogers-Pickett,61.77,2 V 0,2.0,0.0,Mieke de Boer
Womens World Championship,14/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=817&tna=Womens World Championship&eda=14/01/2003,Quarter Final,Trina Gulliver-MBE,77.43,Dawn Standley,65.31,2 V 1,2.0,1.0,Trina Gulliver-MBE
Womens World Championship,14/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=817&tna=Womens World Championship&eda=14/01/2003,Semi Final,Trina Gulliver-MBE,81.03,Mieke de Boer,76.56,2 V 0,2.0,0.0,Trina Gulliver-MBE
Womens World Championship,14/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=817&tna=Womens World Championship&eda=14/01/2003,Semi Final,Anne Kirk,75.42,Francis Hoenselaar,66.54,2 V 0,2.0,0.0,Anne Kirk
Womens World Championship,14/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=817&tna=Womens World Championship&eda=14/01/2003,Final,Trina Gulliver-MBE,84.93,Anne Kirk,70.20,2 V 0,2.0,0.0,Trina Gulliver-MBE
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Andy Fordham,97.20,Stefan Nagy,86.49,3 V 0,3.0,0.0,Andy Fordham
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,John Walton,84.09,Martin Phillips,85.38,3 V 2,3.0,2.0,John Walton
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Richie Davies,90.00,Albertino Essers,77.97,3 V 1,3.0,1.0,Richie Davies
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Tony David,92.70,Brian Buur,84.90,3 V 1,3.0,1.0,Tony David
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Vincent van der Voort,87.24,Jarkko Komula,90.96,3 V 1,3.0,1.0,Vincent van der Voort
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Gary Anderson,85.65,Peter Johnstone,86.28,3 V 1,3.0,1.0,Gary Anderson
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Mervyn King,92.22,Steve Coote,87.84,3 V 1,3.0,1.0,Mervyn King
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Dennis Harbour,83.34,James Wade,83.64,3 V 2,3.0,2.0,Dennis Harbour
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Tony O'Shea,88.29,Ted Hankey,88.50,3 V 2,3.0,2.0,Tony O'Shea
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Colin Monk,90.00,Shaun Greatbatch,83.13,3 V 0,3.0,0.0,Colin Monk
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Erik Clarys,82.59,Tony Eccles,82.92,3 V 1,3.0,1.0,Erik Clarys
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Robert Wagner,89.31,Gary Robson,82.05,3 V 1,3.0,1.0,Robert Wagner
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Raymond van Barneveld,95.79,Matt Clark,81.72,3 V 1,3.0,1.0,Raymond van Barneveld
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,John Burton,87.18,Darryl Fitton,89.82,3 V 1,3.0,1.0,John Burton
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Martin Adams,91.05,Co Stompe,91.38,3 V 1,3.0,1.0,Martin Adams
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 32,Bob Taylor,87.54,Peter Hunt,83.49,3 V 0,3.0,0.0,Bob Taylor
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 16,Mervyn King,95.85,Dennis Harbour,85.11,3 V 1,3.0,1.0,Mervyn King
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 16,Colin Monk,97.08,Tony O'Shea,94.05,3 V 2,3.0,2.0,Colin Monk
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 16,Erik Clarys,88.47,Robert Wagner,88.05,3 V 0,3.0,0.0,Erik Clarys
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 16,Raymond van Barneveld,98.01,John Burton,85.02,3 V 0,3.0,0.0,Raymond van Barneveld
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 16,Bob Taylor,87.42,Martin Adams,86.76,3 V 1,3.0,1.0,Bob Taylor
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 16,Gary Anderson,99.48,Andy Fordham,97.62,3 V 1,3.0,1.0,Gary Anderson
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 16,Richie Davies,93.36,John Walton,88.74,3 V 0,3.0,0.0,Richie Davies
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Last 16,Tony David,90.78,Vincent van der Voort,88.14,3 V 1,3.0,1.0,Tony David
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Quarter Final,Mervyn King,95.82,Colin Monk,89.70,5 V 0,5.0,0.0,Mervyn King
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Quarter Final,Raymond van Barneveld,100.83,Erik Clarys,91.77,5 V 1,5.0,1.0,Raymond van Barneveld
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Quarter Final,Gary Anderson,94.23,Bob Taylor,87.45,5 V 0,5.0,0.0,Gary Anderson
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Quarter Final,Richie Davies,98.19,Tony David,93.69,5 V 0,5.0,0.0,Richie Davies
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Semi Final,Raymond van Barneveld,98.61,Mervyn King,92.43,5 V 2,5.0,2.0,Raymond van Barneveld
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Semi Final,Richie Davies,96.39,Gary Anderson,92.85,5 V 2,5.0,2.0,Richie Davies
BDO World Championship,13/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=27&tna=BDO World Championship&eda=13/01/2003,Final,Raymond van Barneveld,94.86,Richie Davies,90.66,6 V 3,6.0,3.0,Raymond van Barneveld
UK Open North East Regional Final,12/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=924&tna=UK Open North East Regional Final&eda=12/01/2003,Quarter Final,Wayne Jones,,Richie Burnett,,5 V 4,5.0,4.0,Wayne Jones
UK Open North East Regional Final,12/01/2003,https://www.dartsdatabase.co.uk/display-event.php?eid=924&tna=UK Open North East Regional Final&eda=12/01/2003,Quarter Final,James Wade,,Colin Lloyd,,5 V 4,5.0,4.0,James Wade
